"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.056026814E1,-2.968046069E-1,-2.306175232E-2,-2.896027565E-1,4.153246630E-1
1.056503861E1,-2.690386176E-1,-3.565311432E-3,-2.477440834E-1,3.657480281E-1
1.056980908E1,-1.659238338E-1,2.800798416E-2,-1.875710487E-1,2.519882222E-1
1.057457955E1,-8.038628101E-2,3.826808929E-2,-1.067905426E-1,1.390346030E-1
1.057935002E1,-1.674151421E-2,6.765317917E-2,-4.820060730E-2,8.473800501E-2
1.058412054E1,3.490662575E-2,6.838083267E-2,9.891986847E-3,7.740970354E-2
1.058889101E1,2.729660273E-2,8.579111099E-2,7.460212708E-2,1.169217542E-1
1.059366148E1,2.982759476E-2,4.368305206E-2,1.578545570E-1,1.664810969E-1
1.059843194E1,-4.917383194E-4,2.075147629E-2,2.239699364E-1,2.249297623E-1
1.060320241E1,-3.492164612E-2,-9.388446808E-3,2.779364586E-1,2.802790383E-1
1.060797288E1,-8.065611124E-2,-2.540493011E-2,2.843217850E-1,2.966305719E-1
1.061274340E1,-1.400915980E-1,-1.309823990E-2,2.766690254E-1,3.103916387E-1
1.061751387E1,-1.871439815E-1,-3.201532364E-2,2.432112694E-1,3.085442793E-1
1.062228434E1,-1.983801723E-1,-3.684425354E-2,2.221407890E-1,3.000978539E-1
1.062705481E1,-1.954211593E-1,-8.695602417E-3,2.133378983E-1,2.894444711E-1
1.063182528E1,-1.380516291E-1,-4.747390747E-3,1.834440231E-1,2.296355801E-1
1.063659575E1,-1.287338138E-1,1.324033737E-2,1.610522270E-1,2.066047462E-1
1.064136621E1,-9.351605177E-2,-1.415681839E-2,1.413435936E-1,1.700696296E-1
1.064613674E1,-3.269165754E-2,2.736520767E-2,1.218910217E-1,1.291317941E-1
1.065090720E1,2.036303282E-2,6.133794785E-2,1.169056892E-1,1.335812005E-1
1.065567767E1,8.486992121E-2,9.260320663E-2,1.025285721E-1,1.621430402E-1
1.066044814E1,1.109477878E-1,1.094155312E-1,9.300041199E-2,1.814669300E-1
1.066521861E1,1.416880488E-1,1.594552994E-1,6.447410583E-2,2.228416613E-1
1.066998908E1,1.273218989E-1,1.879153252E-1,4.080820084E-2,2.306259843E-1
1.067475960E1,1.513300538E-1,1.974873543E-1,1.236486435E-2,2.491082699E-1
1.067953007E1,1.184494495E-1,2.049841881E-1,-2.560567856E-2,2.381269414E-1
1.068430054E1,1.311606169E-1,1.772713661E-1,-3.511571884E-2,2.232965704E-1
1.068907101E1,1.273727417E-1,1.834759712E-1,-4.964494705E-2,2.288053061E-1
1.069384148E1,1.167240143E-1,1.807494164E-1,-5.028676987E-2,2.209606441E-1
1.069861194E1,1.041797996E-1,1.904511452E-1,-5.369281769E-2,2.236246588E-1
1.070338241E1,1.111023426E-1,1.555199623E-1,-3.610754013E-2,1.945094950E-1
1.070815293E1,7.787334919E-2,1.261515617E-1,-1.432228088E-2,1.489416086E-1
1.071292340E1,5.226820707E-2,1.068773270E-1,2.600193024E-2,1.217818906E-1
1.071769387E1,5.080962181E-2,4.997396469E-2,9.909582138E-2,1.220614461E-1
1.072246434E1,2.339196205E-2,2.670478821E-2,1.669092178E-1,1.706429506E-1
1.072723481E1,-4.886156321E-2,-3.709793091E-3,2.533373833E-1,2.580330302E-1
1.073200528E1,-8.019948006E-2,-4.618358612E-2,3.251900673E-1,3.381027360E-1
1.073677580E1,-1.018207669E-1,-7.704496384E-2,3.874645233E-1,4.079609685E-1
1.074154627E1,-1.281334162E-1,-1.059393883E-1,4.023122787E-1,4.353119525E-1
1.074631674E1,-1.709069610E-1,-1.115803719E-1,3.962817192E-1,4.457561774E-1
1.075108720E1,-1.611173749E-1,-8.932399750E-2,3.576164246E-1,4.022773821E-1
1.075585767E1,-6.601321697E-2,-7.257604599E-2,3.268861771E-1,3.412910781E-1
1.076062814E1,1.406019926E-2,-7.067155838E-2,2.374954224E-1,2.481858860E-1
1.076539866E1,4.117107391E-2,-3.823232651E-2,1.562232971E-1,1.660195370E-1
1.077016913E1,5.603104830E-2,-1.326799393E-2,7.095241547E-2,9.137703922E-2
1.077493960E1,9.906667471E-2,-3.223419189E-4,-6.537914276E-3,9.928269872E-2
1.077971007E1,9.177023172E-2,3.876352310E-2,-8.350610733E-2,1.299909847E-1
1.078448054E1,9.381926060E-2,6.118965149E-2,-1.482095718E-1,1.857748753E-1
1.078925101E1,6.952160597E-2,8.603477478E-2,-1.817350388E-1,2.127507003E-1
1.079402148E1,8.556807041E-2,1.109805107E-1,-2.271156311E-1,2.668709020E-1
1.079879200E1,1.153798103E-1,1.004910469E-1,-2.439818382E-1,2.879897368E-1
1.080356246E1,9.006929398E-2,7.382631302E-2,-2.515363693E-1,2.771882885E-1
1.080833293E1,1.311685443E-1,8.568477631E-2,-2.688231468E-1,3.111477979E-1
1.081310340E1,1.598747969E-1,5.509519577E-2,-2.696805000E-1,3.183127446E-1
1.081787387E1,2.119255066E-1,6.123542786E-3,-2.494788170E-1,3.273982258E-1
1.082264434E1,2.444432378E-1,2.184057236E-2,-2.391271591E-1,3.426533311E-1
1.082741486E1,2.647589445E-1,2.098083496E-2,-1.981573105E-1,3.313665853E-1
1.083218533E1,2.872577906E-1,2.018499374E-2,-1.385908127E-1,3.195807966E-1
1.083695580E1,2.907201648E-1,2.415037155E-2,-1.174707413E-1,3.144850230E-1
1.084172627E1,2.874644995E-1,1.148128510E-2,-1.107053757E-1,3.082585580E-1
1.084649674E1,2.682354450E-1,-1.147747040E-3,-1.038508415E-1,2.876396506E-1
1.085126720E1,2.356369495E-1,-1.851797104E-2,-1.063508987E-1,2.591875786E-1
1.085603767E1,2.323499918E-1,-2.877330780E-2,-7.064819336E-2,2.445518128E-1
1.086080819E1,2.366380692E-1,-4.865837097E-2,-6.582641602E-2,2.503963456E-1
1.086557866E1,2.460722923E-1,-7.104492188E-2,-6.546163559E-2,2.643561607E-1
1.087034913E1,2.701993585E-1,-8.654212952E-2,-3.855037689E-2,2.863273739E-1
1.087511960E1,2.803269625E-1,-2.886009216E-2,-1.846075058E-2,2.824126593E-1
1.087989007E1,2.836016417E-1,3.012323380E-2,-2.643108368E-2,2.864191030E-1
1.088466054E1,3.440959454E-1,4.534435272E-2,-6.700372696E-2,3.534793196E-1
1.088943106E1,4.161540270E-1,4.334211349E-2,-1.162538528E-1,4.342553066E-1
1.089420153E1,5.138489008E-1,1.494503021E-2,-2.217254639E-1,5.598448250E-1
1.089897200E1,5.562640429E-1,-3.466749191E-2,-3.546652794E-1,6.606201486E-1
1.090374246E1,5.248149633E-1,-8.381938934E-2,-5.149793625E-1,7.400406608E-1
1.090851293E1,4.552741647E-1,-6.349849701E-2,-6.314954758E-1,7.810846049E-1
1.091328340E1,4.310124516E-1,-7.303428650E-2,-9.118242264E-1,1.011201840E0
1.091805392E1,4.857259393E-1,-1.405668259E-1,-2.334276676E0,2.388417116E0
1.092282439E1,2.260936499E-1,-7.656574249E-2,-3.158729553E0,3.167736265E0
1.092759486E1,1.562297344E-2,2.254676819E-2,-2.820667267E0,2.820800642E0
1.093236533E1,8.105123043E-2,2.914285660E-2,-2.002393246E0,2.004244825E0
1.093713580E1,2.050812840E-1,4.450511932E-2,-1.401653290E0,1.417275902E0
1.094190627E1,2.792447209E-1,7.685279846E-2,-9.536757469E-1,9.966852046E-1
1.094667679E1,3.353720903E-1,1.338958740E-2,-4.543972015E-1,5.649163981E-1
1.095144726E1,3.809005618E-1,-5.575418472E-2,-1.025867462E-2,3.850961016E-1
1.095621772E1,4.181728959E-1,-9.550714493E-2,3.061175346E-1,5.269707113E-1
1.096098819E1,3.660403490E-1,-1.323375702E-1,4.388585091E-1,5.865965910E-1
1.096575866E1,1.864773631E-1,-1.424498558E-1,4.082655907E-1,4.708997355E-1
1.097052913E1,-8.414268494E-2,-2.160415649E-1,3.459916115E-1,4.164902693E-1
1.097529960E1,-2.906117439E-1,-2.479434013E-1,2.995853424E-1,4.854714135E-1
1.098007012E1,-2.787911892E-1,-1.690735817E-1,7.149696350E-2,3.337996689E-1
1.098484059E1,-2.281211615E-1,-2.001905441E-2,-4.305267334E-2,2.330097842E-1
1.098961106E1,-2.077202797E-1,1.208524704E-1,-5.494546890E-2,2.465198547E-1
1.099438153E1,-1.461093426E-1,1.494126320E-1,6.564474106E-2,2.190463572E-1
1.099915200E1,-2.426517010E-2,9.970331192E-2,2.608251572E-1,2.802843404E-1
1.100392246E1,1.177453399E-1,4.592943192E-2,4.351840019E-1,4.531650839E-1
1.100869299E1,1.927030683E-1,3.787279129E-2,6.199212074E-1,6.502854175E-1
